offset_deg,e_day_Wh
-22,1426.8500100013284
-21,1431.9943299281326
-20,1436.9005986966754
-19,1441.5710115739403
-18,1447.666767870111
-17,1457.253631164831
-16,1466.5333016267707
-15,1475.5038005160875
-14,1484.1638012338724
-13,1492.5124683446047
-12,1500.549345230154
-11,1508.5733858461163
-10,1516.2704803971035
-9,1523.6301407485344
-8,1530.6529428859249
-7,1537.3395727575798
-6,1543.6908019366126
-5,1549.7988045767302
-4,1555.612629277283
-3,1561.0668484624202
-2,1566.1624609251962
-1,1570.9004591556197
0,1575.2818192131115
1,1579.0857241866734
2,1582.5961194368783
3,1585.8106509658019
4,1588.729915950686
5,1591.3544830959784
6,1593.7697159832755
7,1595.9522929067634
8,1597.874902078016
9,1599.571779157842
10,1601.071833576645
11,1602.3189991371128
12,1603.3136885700515
13,1604.0562767329056
14,1604.5470980562932
15,1604.8139866069905
16,1605.210529940994
17,1605.3830901409913
18,1605.3319535813712
19,1605.0573635104972
20,1604.5595187073448
21,1604.0804456485039
22,1603.7751440816212
