offset_deg,e_day_Wh
-22,1837.1409950111897
-21,1846.7634506808522
-20,1856.070611104935
-19,1865.0624320472548
-18,1873.7389682857072
-17,1882.1003533835199
-16,1890.1467829835822
-15,1897.8785007711313
-14,1906.1809944129316
-13,1914.2793275880583
-12,1921.9913242534822
-11,1929.3176347301926
-10,1936.2588890962838
-9,1942.8156901389202
-8,1948.988606991168
-7,1954.778169370137
-6,1960.1848623507353
-5,1965.2091216229915
-4,1969.85132919146
-3,1974.111809483396
-2,1977.99082583883
-1,1981.4885773607782
0,1984.6053650284514
1,1987.1405078633509
2,1989.309598932643
3,1991.1124579900047
4,1992.5488120630155
5,1993.8566018302151
6,1994.972676819302
7,1995.7872608872765
8,1996.2998338671273
9,1996.5098035703381
10,1996.416505909697
11,1996.0192052175667
12,1995.3170947713227
13,1994.3092975320474
14,1992.994867099772
15,1991.3727888870626
16,1989.4419815118972
17,1987.2012984102819
18,1985.6688373282013
19,1984.0861849344174
20,1982.2639356173586
21,1980.2011173399203
22,1977.8967190870903
