offset_deg,e_day_Wh
-22,1004.539205369778
-21,1008.4362495391683
-20,1012.1596568303266
-19,1015.7101050297442
-18,1019.0882805463841
-17,1022.2948759219105
-16,1025.3305874242717
-15,1028.3800568319093
-14,1031.3398786249682
-13,1034.1095556217274
-12,1036.6897769903803
-11,1039.0812251352997
-10,1041.2845737218809
-9,1043.3004857972446
-8,1045.1296120075494
-7,1053.675145704704
-6,1062.720450834062
-5,1071.4831641692945
-4,1080.0643548993057
-3,1088.3157105494322
-2,1096.2310032161809
-1,1103.8055087332991
0,1111.0356033434546
1,1118.1042760478024
2,1124.8568068055151
3,1131.295514841222
4,1137.4192298502458
5,1143.227169219305
6,1148.7188858321229
7,1153.8942268827923
8,1158.7877640595511
9,1163.1112187045123
10,1167.1673201115123
11,1170.9565423264094
12,1174.4795437034409
13,1177.73715242499
14,1180.7303536307584
15,1183.4602778403992
16,1185.9281904285012
17,1188.4231709326896
18,1190.8939398326165
19,1193.140356544036
20,1195.1642855662878
21,1196.9676903904779
22,1198.5526261327998
