offset_deg,e_day_Wh
-22,1613.1172859200628
-21,1619.976851434361
-20,1626.545232226168
-19,1632.8236825291128
-18,1638.813444993677
-17,1644.5157465839388
-16,1649.931794633821
-15,1655.0627730647868
-14,1659.9098387668196
-13,1664.474118144389
-12,1668.932988682177
-11,1680.1740048952488
-10,1691.2277131416615
-9,1701.8773762671212
-8,1712.116930582914
-7,1721.9417491792067
-6,1731.5306327704502
-5,1740.742286596294
-4,1749.4930761685946
-3,1757.7812600965897
-2,1765.6054686754885
-1,1772.9646374905187
0,1779.8579566240778
1,1785.8018749499988
2,1791.35179682152
3,1796.5101373177672
4,1801.327551415965
5,1805.7934253748576
6,1809.9076781296694
7,1813.6703535597144
8,1817.0816093289561
9,1820.1417070255175
10,1822.8510033759412
11,1825.2099423571633
12,1827.2190480669883
13,1828.878918243406
14,1830.1902183460668
15,1831.5235777310288
16,1832.6778827035223
17,1833.5921649927598
18,1834.1999306432228
19,1834.859511960884
20,1835.575317294392
21,1836.0306541174277
22,1836.2267564336225
