offset_deg,e_day_Wh
-22,1455.6125162445712
-21,1460.9467272030358
-20,1466.031627069683
-19,1470.8690986645347
-18,1475.4609824630215
-17,1479.809072638864
-16,1484.5855206745714
-15,1493.876131446361
-14,1502.8475903258009
-13,1511.7429351696123
-12,1520.5448557841473
-11,1528.9845510025796
-10,1537.061172466094
-9,1544.7742232821483
-8,1552.1234842766348
-7,1559.1089588684204
-6,1565.7308307205958
-5,1572.0760385399972
-4,1578.1357469812472
-3,1583.7985532994448
-2,1589.06511704528
-1,1593.936153735235
0,1598.4124214185395
1,1602.2525502030444
2,1605.757435257014
3,1608.9275876180714
4,1611.8083063708723
5,1614.4095539075252
6,1616.7070534762815
7,1618.7015005641697
8,1620.3936208292262
9,1621.7841653479327
10,1622.8739062270158
11,1623.6636325555673
12,1624.154146675276
13,1624.8266841826517
14,1625.239853477493
15,1625.3916215383833
16,1625.282799775979
17,1624.9141964680261
18,1624.2866144268476
19,1623.492682278775
20,1622.8739625999851
21,1622.0408519597247
22,1621.0788856416511
