offset_deg,e_day_Wh
-22,1818.3656089188032
-21,1824.0723654440558
-20,1830.2264313514202
-19,1836.471443103252
-18,1842.4100413311521
-17,1848.0451516154756
-16,1853.379608153832
-15,1858.416148419985
-14,1863.1574080868595
-13,1867.6063884381015
-12,1871.7668278077085
-11,1877.00490407642
-10,1885.8151058281567
-9,1894.287559241011
-8,1902.4164223467897
-7,1910.2763217168895
-6,1917.9709517114716
-5,1925.3499454209627
-4,1932.32462066229
-3,1938.8939358806824
-2,1945.0570994342386
-1,1950.8134931740228
0,1956.1626156047814
1,1960.70096329186
2,1964.9927479228613
3,1968.976120878681
4,1972.650397829675
5,1976.0149089172726
6,1979.068984760649
7,1981.8119446597893
8,1984.2430866200389
9,1986.3616788752565
10,1988.166952655349
11,1989.6580960009733
12,1990.8342484723669
13,1991.8737016893483
14,1993.067331761115
15,1994.111968336106
16,1994.9021964931108
17,1995.4372219121137
18,1995.7162067851737
19,1995.7382677800601
20,1995.5024743700037
21,1995.0078475119985
22,1994.253358659898
