offset_deg,e_day_Wh
-22,625.7689829467915
-21,629.1107839177205
-20,632.3568108869772
-19,635.5057653273922
-18,638.5564626362802
-17,641.8087920357293
-16,644.9537648491266
-15,647.9777504952629
-14,650.8798824657347
-13,653.6593576474438
-12,656.315431298443
-11,658.847412894208
-10,661.2546626525855
-9,663.5365885946579
-8,665.6926440338192
-7,667.7223254107936
-6,669.6730869491623
-5,671.518397166284
-4,673.2192698398991
-3,674.7753520573278
-2,676.186328249019
-1,677.4519191435354
0,678.5718808285347
1,679.5925353580225
2,680.59366895066
3,681.5661952977802
4,682.4199453893204
5,683.1547817708954
6,683.7705921682455
7,684.2672892757577
8,684.6448104530402
9,684.9731934274848
10,685.3297728758573
11,685.7762379919511
12,686.1234559267671
13,686.3714034388768
14,686.5200765268834
15,686.5694901724096
16,686.5196781068269
17,686.3706926014702
18,686.1226042810131
19,685.7755019596195
20,685.3763846759866
21,685.2910109773115
22,685.1240895038047
