offset_deg,e_day_Wh
-22,862.8261140138684
-21,868.1517419880965
-20,873.3127243685786
-19,878.3082752752923
-18,883.1376960736421
-17,887.8003690742474
-16,892.2957520200088
-15,896.6233732063909
-14,900.7828271166858
-13,904.7737704806125
-12,908.5959186845873
-11,912.2984681848884
-10,915.9760826401446
-9,919.6188518968536
-8,923.1465893003808
-7,926.456936098175
-6,929.5498668349614
-5,932.4254007323835
-4,935.083599522997
-3,937.524565402071
-2,939.7484390889647
-1,941.7553979913321
0,943.5456544666254
1,945.1250659254065
2,946.5251814468501
3,947.7462616618022
4,948.7885882733829
5,949.6524701773233
6,950.3382441105609
7,950.8462743107043
8,951.1769518647835
9,951.3306939500952
10,951.307943046243
11,951.2245094632084
12,951.2090321723124
13,951.371214042511
14,951.3962646536597
15,951.284633530289
16,951.0367864219388
17,950.653204627909
18,950.1343843641296
19,949.4808361728244
20,948.6930843753826
21,947.7716665686967
22,946.7171331650713
