offset_deg,e_day_Wh
-22,908.9001551664662
-21,908.5816420524922
-20,908.1986451990701
-19,907.821455741549
-18,907.5266054495597
-17,907.149346591011
-16,906.6898232134726
-15,906.1481952293545
-14,905.5246383491772
-13,904.8193440220898
-12,904.0329452016083
-11,903.1655338084129
-10,902.2169279337868
-9,901.2030491062568
-8,900.2466656851935
-7,899.1884250323878
-6,898.0286439555834
-5,896.7841526188561
-4,895.5141826237295
-3,894.119358022476
-2,892.599890283657
-1,890.9561654385157
0,889.188580633775
1,887.6993847894671
2,886.2503992284616
3,884.6885256564213
4,883.014040149437
5,881.2272272478159
6,879.3283801519901
7,877.3178009460662
8,875.1958008486522
9,872.9627004905734
10,870.632031206568
11,868.4282790373857
12,866.1175591365386
13,863.7001603110258
14,861.3684854694122
15,859.159218649846
16,856.8529705081238
17,854.4499654549998
18,851.9504372672675
19,849.4397522317128
20,846.838146477797
21,844.1436197804114
22,841.3564214925888
