time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo
2024-01-06 04:00,0.0,-5.94,1.94,83.26,7845.999999999999,-999.0
2024-01-06 05:00,0.0,-5.98,1.83,82.88,7847.0,-999.0
2024-01-06 06:00,0.0,-5.96,1.71,81.73,7848.999999999999,-999.0
2024-01-06 07:00,12.9,-5.82,1.6,79.43,7850.0,0.27
2024-01-06 08:00,141.8,-5.07,2.44,69.46,7853.0,0.22
2024-01-06 09:00,296.1,-3.58,4.0,52.58,7853.0,0.17
2024-01-06 10:00,414.85,-2.19,4.91,37.61,7848.999999999999,0.19
2024-01-06 11:00,487.58,-0.69,4.99,27.26,7837.0,0.2
2024-01-06 12:00,497.52,0.31,5.0,22.52,7823.999999999999,0.21
2024-01-06 13:00,433.58,0.63,4.93,21.79,7816.0,0.19
2024-01-06 14:00,327.6,0.49,4.75,22.59,7811.0,0.17
2024-01-06 15:00,182.12,-0.66,3.75,31.43,7809.0,0.2
2024-01-06 16:00,29.67,-3.26,2.42,40.68,7812.0,0.25
2024-01-06 17:00,0.0,-4.2,1.66,43.2,7817.0,-999.0
2024-01-06 18:00,0.0,-4.77,1.3,44.45,7820.0,-999.0
2024-01-06 19:00,0.0,-5.87,1.78,48.85,7820.0,-999.0
2024-01-06 20:00,0.0,-6.81,2.41,54.78,7816.0,-999.0
2024-01-06 21:00,0.0,-7.1,3.42,55.0,7809.999999999999,-999.0
2024-01-06 22:00,0.0,-7.19,4.09,55.4,7804.000000000001,-999.0
2024-01-06 23:00,0.0,-7.46,4.3,55.13,7798.0,-999.0
2024-01-07 00:00,0.0,-8.23,4.31,55.62,7791.0,-999.0
2024-01-07 01:00,0.0,-8.63,4.22,55.0,7784.999999999999,-999.0
2024-01-07 02:00,0.0,-8.31,4.23,53.45,7781.0,-999.0
2024-01-07 03:00,0.0,-7.27,4.16,49.91,7775.0,-999.0
2024-01-07 04:00,0.0,-6.83,3.49,50.91,7769.0,-999.0
2024-01-07 05:00,0.0,-7.02,2.97,54.67,7764.0,-999.0
2024-01-07 06:00,0.0,-7.49,2.87,56.93,7759.999999999999,-999.0
2024-01-07 07:00,9.7,-7.43,2.77,57.37,7756.999999999999,0.26
2024-01-07 08:00,111.07,-5.2,2.96,49.22,7758.0,0.24
2024-01-07 09:00,247.6,-2.89,3.79,40.46,7759.0,0.25
2024-01-07 10:00,331.42,-0.79,3.85,36.55,7755.0,0.2
2024-01-07 11:00,391.08,0.35,3.22,33.33,7745.0,0.21
2024-01-07 12:00,404.33,0.86,2.36,31.51,7734.0,0.21
2024-01-07 13:00,356.42,0.93,1.34,30.94,7727.0,0.21
2024-01-07 14:00,275.33,0.66,0.76,31.73,7723.999999999999,0.25
2024-01-07 15:00,143.88,-0.31,1.35,38.34,7729.000000000001,0.24
2024-01-07 16:00,24.1,-2.12,1.89,51.37,7734.999999999999,0.26
2024-01-07 17:00,0.0,-3.07,2.6,56.74,7743.000000000001,-999.0
2024-01-07 18:00,0.0,-3.81,2.81,63.81,7748.999999999999,-999.0
2024-01-07 19:00,0.0,-4.48,2.74,70.84,7754.000000000001,-999.0
2024-01-07 20:00,0.0,-5.01,2.9,76.31,7756.999999999999,-999.0
2024-01-07 21:00,0.0,-5.45,3.31,80.55,7759.0,-999.0
2024-01-07 22:00,0.0,-5.83,4.17,83.24,7759.999999999999,-999.0
2024-01-07 23:00,0.0,-6.31,5.49,86.07,7761.0,-999.0
2024-01-08 00:00,0.0,-7.02,6.68,88.58,7762.0,-999.0
2024-01-08 01:00,0.0,-7.81,7.29,90.17,7764.0,-999.0
2024-01-08 02:00,0.0,-8.26,7.63,90.53,7765.000000000001,-999.0
2024-01-08 03:00,0.0,-8.55,8.08,90.76,7766.0,-999.0
2024-01-08 04:00,0.0,-8.83,8.89,90.91,7770.999999999999,-999.0
2024-01-08 05:00,0.0,-9.21,9.52,90.54,7780.0,-999.0
2024-01-08 06:00,0.0,-9.71,9.74,91.5,7792.0,-999.0
2024-01-08 07:00,12.62,-10.2,9.95,91.3,7804.000000000001,0.27
2024-01-08 08:00,119.55,-10.0,10.65,85.46,7813.0,0.33
2024-01-08 09:00,237.73,-9.22,11.35,76.65,7818.000000000001,0.28
2024-01-08 10:00,334.77,-8.12,11.8,68.35,7817.0,0.26
2024-01-08 11:00,389.62,-6.91,11.95,59.63,7812.0,0.26
2024-01-08 12:00,392.23,-5.81,11.69,52.53,7808.0,0.25
2024-01-08 13:00,337.17,-5.19,11.33,47.92,7809.999999999999,0.23
2024-01-08 14:00,269.23,-4.94,10.9,45.39,7816.0,0.25
2024-01-08 15:00,170.35,-5.25,10.24,45.06,7823.999999999999,0.35
2024-01-08 16:00,38.62,-6.61,8.52,48.55,7831.999999999999,0.31
2024-01-08 17:00,0.0,-8.3,7.05,53.82,7841.0,-999.0
2024-01-08 18:00,0.0,-9.29,6.46,56.5,7848.999999999999,-999.0
2024-01-08 19:00,0.0,-9.97,6.25,57.61,7853.0,-999.0
2024-01-08 20:00,0.0,-10.79,5.42,59.38,7854.000000000001,-999.0
2024-01-08 21:00,0.0,-11.45,4.91,60.77,7852.0,-999.0
2024-01-08 22:00,0.0,-11.84,4.83,61.78,7850.0,-999.0
2024-01-08 23:00,0.0,-11.8,5.36,60.96,7845.999999999999,-999.0
2024-01-09 00:00,0.0,-11.7,5.57,60.36,7839.0,-999.0
2024-01-09 01:00,0.0,-11.85,5.46,59.98,7831.999999999999,-999.0
2024-01-09 02:00,0.0,-11.89,5.36,58.45,7827.0,-999.0
2024-01-09 03:00,0.0,-11.56,5.41,54.48,7822.0,-999.0
2024-01-09 04:00,0.0,-11.02,5.29,49.22,7817.0,-999.0
2024-01-09 05:00,0.0,-10.78,5.71,47.14,7816.0,-999.0
2024-01-09 06:00,0.0,-10.72,6.37,48.44,7818.000000000001,-999.0
2024-01-09 07:00,14.93,-9.72,7.15,48.57,7819.0,0.28
2024-01-09 08:00,137.77,-6.43,7.74,44.9,7818.000000000001,0.34
2024-01-09 09:00,260.33,-3.18,8.85,40.15,7814.0,0.28
2024-01-09 10:00,359.3,-0.59,8.48,37.91,7806.999999999999,0.26
2024-01-09 11:00,427.7,1.56,7.68,37.87,7795.0,0.29
2024-01-09 12:00,392.17,3.16,6.99,38.29,7781.999999999999,0.23
2024-01-09 13:00,337.95,3.81,6.19,39.49,7775.0,0.24
2024-01-09 14:00,254.15,3.02,4.92,44.21,7773.999999999999,0.25
2024-01-09 15:00,148.32,1.0,3.61,53.35,7773.0,0.31
2024-01-09 16:00,31.58,-0.9,3.59,55.84,7770.0,0.28
2024-01-09 17:00,0.0,-2.33,4.28,57.21,7769.0,-999.0
2024-01-09 18:00,0.0,-3.32,5.05,57.32,7767.0,-999.0
2024-01-09 19:00,0.0,-4.16,5.83,56.59,7759.999999999999,-999.0
2024-01-09 20:00,0.0,-4.6,6.53,56.0,7753.0,-999.0
2024-01-09 21:00,0.0,-4.45,7.13,55.25,7747.0,-999.0
2024-01-09 22:00,0.0,-4.22,7.32,53.86,7743.000000000001,-999.0
2024-01-09 23:00,0.0,-4.42,6.38,54.17,7738.0,-999.0
2024-01-10 00:00,0.0,-5.7,4.45,59.74,7733.0,-999.0
2024-01-10 01:00,0.0,-6.32,3.57,62.4,7743.000000000001,-999.0
2024-01-10 02:00,0.0,-6.86,3.44,62.15,7745.999999999999,-999.0
2024-01-10 03:00,0.0,-7.31,4.06,58.96,7747.0,-999.0
2024-01-10 04:00,0.0,-6.84,5.63,50.82,7748.999999999999,-999.0
2024-01-10 05:00,0.0,-6.56,7.12,46.43,7751.000000000001,-999.0
2024-01-10 06:00,0.0,-6.94,7.85,46.15,7750.0,-999.0
2024-01-10 07:00,12.65,-6.81,8.87,45.98,7748.999999999999,0.27
2024-01-10 08:00,114.78,-4.99,10.05,41.8,7750.0,0.29
2024-01-10 09:00,225.1,-3.37,11.29,35.09,7754.000000000001,0.23
2024-01-10 10:00,322.98,-2.42,11.53,29.67,7756.0,0.22
2024-01-10 11:00,381.08,-1.91,10.92,28.18,7755.0,0.22
2024-01-10 12:00,395.3,-1.64,10.24,28.47,7750.0,0.22
2024-01-10 13:00,350.38,-1.56,9.71,29.2,7747.0,0.21
2024-01-10 14:00,255.38,-1.85,8.94,30.62,7745.999999999999,0.21
2024-01-10 15:00,146.12,-2.68,7.46,33.58,7745.0,0.27
2024-01-10 16:00,30.17,-5.22,5.17,42.6,7745.0,0.26
2024-01-10 17:00,0.0,-7.06,4.41,50.67,7745.999999999999,-999.0
2024-01-10 18:00,0.0,-7.62,4.16,55.11,7741.0,-999.0
2024-01-10 19:00,0.0,-8.26,4.81,57.39,7731.999999999999,-999.0
2024-01-10 20:00,0.0,-8.4,5.74,58.87,7725.0,-999.0
2024-01-10 21:00,0.0,-8.03,6.66,59.35,7719.0,-999.0
2024-01-10 22:00,0.0,-7.71,6.94,61.56,7712.0,-999.0
2024-01-10 23:00,0.0,-7.52,6.77,63.95,7706.999999999999,-999.0
2024-01-11 00:00,0.0,-7.0,6.68,64.01,7703.0,-999.0
2024-01-11 01:00,0.0,-7.22,6.5,65.61,7701.000000000001,-999.0
2024-01-11 02:00,0.0,-8.09,5.87,69.15,7698.999999999999,-999.0
2024-01-11 03:00,0.0,-8.39,5.83,69.31,7695.0,-999.0
2024-01-11 04:00,0.0,-8.82,4.99,70.29,7697.0,-999.0
2024-01-11 05:00,0.0,-9.22,3.93,72.43,7704.000000000001,-999.0
2024-01-11 06:00,0.0,-9.3,4.14,73.95,7716.0,-999.0
2024-01-11 07:00,11.27,-9.35,4.84,77.52,7726.000000000001,0.26
2024-01-11 08:00,108.95,-7.97,5.65,72.74,7734.999999999999,0.29
2024-01-11 09:00,227.0,-6.72,6.55,62.43,7742.0,0.24
2024-01-11 10:00,341.42,-5.72,6.97,53.68,7745.0,0.26
2024-01-11 11:00,424.25,-5.23,6.94,49.56,7743.000000000001,0.29
2024-01-11 12:00,444.0,-5.36,6.98,48.81,7738.0,0.3
2024-01-11 13:00,416.17,-6.07,7.13,51.54,7737.0,0.33
2024-01-11 14:00,328.35,-7.51,6.77,58.06,7744.0,0.36
2024-01-11 15:00,201.52,-8.86,5.95,63.26,7753.0,0.39
2024-01-11 16:00,47.4,-10.16,4.83,65.22,7763.0,0.32
2024-01-11 17:00,0.0,-11.98,3.18,69.4,7772.0,-999.0
2024-01-11 18:00,0.0,-13.25,2.56,73.44,7780.0,-999.0
2024-01-11 19:00,0.0,-14.0,2.99,73.87,7786.0,-999.0
2024-01-11 20:00,0.0,-14.31,3.17,72.48,7789.0,-999.0
2024-01-11 21:00,0.0,-14.43,3.54,69.71,7791.0,-999.0
2024-01-11 22:00,0.0,-14.65,3.6,68.2,7792.0,-999.0
2024-01-11 23:00,0.0,-14.97,3.52,67.97,7790.000000000001,-999.0
2024-01-12 00:00,0.0,-15.17,3.61,66.89,7784.999999999999,-999.0
2024-01-12 01:00,0.0,-15.15,4.1,65.21,7783.0,-999.0
2024-01-12 02:00,0.0,-14.49,5.04,60.64,7781.999999999999,-999.0
2024-01-12 03:00,0.0,-13.54,5.73,57.55,7780.0,-999.0
2024-01-12 04:00,0.0,-13.16,5.68,56.86,7779.000000000001,-999.0
2024-01-12 05:00,0.0,-12.8,5.89,55.05,7781.0,-999.0
2024-01-12 06:00,0.0,-12.67,5.94,54.42,7784.0,-999.0
2024-01-12 07:00,14.6,-12.1,6.34,51.71,7787.0,0.28
2024-01-12 08:00,127.03,-9.03,7.65,43.31,7788.0,0.31
2024-01-12 09:00,233.95,-6.79,8.67,38.5,7786.0,0.24
2024-01-12 10:00,325.83,-5.11,9.36,35.5,7783.0,0.23
2024-01-12 11:00,372.8,-3.96,9.84,33.86,7775.0,0.21
2024-01-12 12:00,372.67,-3.33,9.95,32.88,7767.0,0.21
2024-01-12 13:00,335.7,-3.03,9.76,32.56,7762.0,0.21
2024-01-12 14:00,258.65,-3.18,9.28,34.04,7762.0,0.21
2024-01-12 15:00,159.93,-3.87,8.04,37.21,7761.0,0.27
2024-01-12 16:00,38.22,-5.68,6.0,43.4,7756.999999999999,0.27
2024-01-12 17:00,0.0,-7.32,5.29,49.98,7753.0,-999.0
2024-01-12 18:00,0.0,-6.44,6.19,49.11,7751.000000000001,-999.0
2024-01-12 19:00,0.0,-6.4,5.27,53.46,7748.0,-999.0
2024-01-12 20:00,0.0,-6.45,4.67,56.82,7745.999999999999,-999.0
2024-01-12 21:00,0.0,-7.39,3.36,62.79,7745.0,-999.0
2024-01-12 22:00,0.0,-8.14,2.87,66.25,7748.0,-999.0
2024-01-12 23:00,0.0,-10.14,2.63,75.67,7752.0,-999.0
2024-01-13 00:00,0.0,-11.39,2.28,77.57,7753.0,-999.0
2024-01-13 01:00,0.0,-11.94,1.97,78.09,7753.0,-999.0
2024-01-13 02:00,0.0,-12.29,1.65,78.87,7756.999999999999,-999.0
2024-01-13 03:00,0.0,-12.52,1.82,79.35,7759.0,-999.0
2024-01-13 04:00,0.0,-13.26,2.25,80.42,7764.0,-999.0
2024-01-13 05:00,0.0,-14.19,2.52,79.23,7770.999999999999,-999.0
2024-01-13 06:00,0.0,-14.51,3.03,75.17,7779.000000000001,-999.0
2024-01-13 07:00,14.75,-14.96,3.27,72.39,7784.999999999999,0.27
2024-01-13 08:00,140.0,-13.52,3.84,66.15,7795.0,0.29
2024-01-13 09:00,279.48,-12.17,4.3,60.93,7803.0,0.24
2024-01-13 10:00,394.88,-9.88,5.32,52.99,7804.000000000001,0.26
2024-01-13 11:00,467.38,-7.22,6.48,45.68,7797.0,0.27
2024-01-13 12:00,480.98,-5.19,7.05,41.79,7790.000000000001,0.28
2024-01-13 13:00,422.42,-4.06,6.96,41.39,7788.0,0.26
2024-01-13 14:00,317.17,-3.87,6.38,43.85,7791.0,0.24
2024-01-13 15:00,189.38,-4.88,5.14,50.59,7795.0,0.28
2024-01-13 16:00,43.38,-7.57,3.56,59.96,7802.0,0.27
2024-01-13 17:00,0.0,-10.22,2.89,70.87,7809.0,-999.0
2024-01-13 18:00,0.0,-11.51,2.42,78.5,7816.0,-999.0
2024-01-13 19:00,0.0,-13.0,1.22,87.3,7817.0,-999.0
2024-01-13 20:00,0.0,-13.64,0.95,90.47,7812.0,-999.0
2024-01-13 21:00,0.0,-13.44,0.67,90.73,7806.0,-999.0
2024-01-13 22:00,0.0,-13.29,1.43,90.07,7798.999999999999,-999.0
2024-01-13 23:00,0.0,-13.72,1.78,92.92,7793.000000000001,-999.0
2024-01-14 00:00,0.0,-13.21,1.3,91.19,7786.0,-999.0
2024-01-14 01:00,0.0,-13.0,1.29,90.66,7780.0,-999.0
2024-01-14 02:00,0.0,-13.24,1.07,93.25,7776.000000000001,-999.0
2024-01-14 03:00,0.0,-13.23,0.88,93.74,7770.0,-999.0
2024-01-14 04:00,0.0,-13.57,0.61,94.7,7770.0,-999.0
2024-01-14 05:00,0.0,-14.07,0.91,96.4,7773.0,-999.0
2024-01-14 06:00,0.0,-14.63,1.63,97.92,7780.0,-999.0
2024-01-14 07:00,11.9,-14.84,1.57,97.67,7784.999999999999,0.26
2024-01-14 08:00,91.5,-12.69,1.89,88.27,7791.0,0.27
2024-01-14 09:00,193.25,-9.8,2.8,80.0,7797.0,0.28
2024-01-14 10:00,281.15,-7.87,3.18,74.71,7800.0,0.28
2024-01-14 11:00,314.6,-6.66,3.52,71.9,7797.0,0.21
2024-01-14 12:00,328.38,-6.07,3.63,71.37,7794.0,0.22
2024-01-14 13:00,291.42,-6.13,3.18,72.07,7793.000000000001,0.22
2024-01-14 14:00,237.73,-6.39,2.53,73.37,7794.0,0.24
2024-01-14 15:00,146.9,-7.09,1.84,79.09,7797.0,0.31
2024-01-14 16:00,43.08,-8.91,0.99,83.16,7800.0,0.3
2024-01-14 17:00,0.0,-10.37,0.45,87.2,7803.0,-999.0
2024-01-14 18:00,0.0,-10.48,1.08,88.58,7804.000000000001,-999.0
2024-01-14 19:00,0.0,-10.67,1.66,92.12,7803.0,-999.0
2024-01-14 20:00,0.0,-10.86,2.33,96.24,7798.0,-999.0
2024-01-14 21:00,0.0,-10.48,3.02,95.48,7793.000000000001,-999.0
2024-01-14 22:00,0.0,-9.56,3.67,91.18,7789.0,-999.0
2024-01-14 23:00,0.0,-8.48,4.04,84.58,7788.0,-999.0
2024-01-15 00:00,0.0,-8.51,4.16,83.12,7788.0,-999.0
2024-01-15 01:00,0.0,-9.48,4.04,85.98,7792.0,-999.0
2024-01-15 02:00,0.0,-10.45,3.71,87.77,7798.0,-999.0
2024-01-15 03:00,0.0,-12.37,3.59,90.66,7804.000000000001,-999.0
2024-01-15 04:00,0.0,-14.33,3.51,91.38,7812.0,-999.0
2024-01-15 05:00,0.0,-16.19,3.61,95.08,7820.999999999999,-999.0
2024-01-15 06:00,0.0,-17.97,3.61,98.41,7829.000000000001,-999.0
2024-01-15 07:00,11.57,-19.03,4.17,98.92,7834.999999999999,0.27
2024-01-15 08:00,59.78,-18.74,5.01,93.12,7847.0,0.29
2024-01-15 09:00,123.2,-17.49,5.9,90.57,7859.999999999999,0.21
2024-01-15 10:00,164.25,-17.23,6.54,86.6,7868.000000000001,0.28
2024-01-15 11:00,200.02,-17.95,6.95,84.66,7872.0,0.27
2024-01-15 12:00,194.57,-18.59,6.64,82.48,7873.999999999999,0.27
2024-01-15 13:00,186.57,-18.3,5.89,80.29,7878.0,0.27
2024-01-15 14:00,148.95,-17.31,5.19,75.06,7881.999999999999,0.24
2024-01-15 15:00,119.97,-16.87,4.28,72.97,7886.0,0.41
2024-01-15 16:00,56.95,-18.66,2.78,76.71,7889.0,0.39
2024-01-15 17:00,0.0,-20.7,1.71,81.46,7891.0,-999.0
2024-01-15 18:00,0.0,-21.5,1.89,86.6,7891.0,-999.0
2024-01-15 19:00,0.0,-22.12,2.77,91.96,7889.0,-999.0
2024-01-15 20:00,0.0,-21.99,3.05,87.79,7884.999999999999,-999.0
2024-01-15 21:00,0.0,-21.67,3.1,82.17,7881.999999999999,-999.0
2024-01-15 22:00,0.0,-22.03,3.45,80.59,7878.0,-999.0
2024-01-15 23:00,0.0,-22.43,3.91,79.1,7873.0,-999.0
2024-01-16 00:00,0.0,-22.62,4.29,77.37,7868.000000000001,-999.0
