time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-01-17 22:00,0.0,22.71,6.55,23.87,9140.0,-999.0,2024-01-18
2024-01-17 23:00,0.0,21.91,7.1,28.9,9140.0,-999.0,2024-01-18
2024-01-18 00:00,0.0,21.13,7.23,34.39,9141.0,-999.0,2024-01-18
2024-01-18 01:00,0.0,20.47,6.84,39.52,9144.0,-999.0,2024-01-18
2024-01-18 02:00,0.0,19.83,6.43,44.41,9147.0,-999.0,2024-01-18
2024-01-18 03:00,0.0,19.26,6.83,49.23,9152.0,-999.0,2024-01-18
2024-01-18 04:00,0.0,18.59,7.31,53.22,9159.0,-999.0,2024-01-18
2024-01-18 05:00,87.9,18.72,7.86,53.03,9167.0,0.27,2024-01-18
2024-01-18 06:00,320.85,20.44,8.7,45.54,9170.0,0.23,2024-01-18
2024-01-18 07:00,565.03,23.02,7.89,36.3,9169.0,0.21,2024-01-18
2024-01-18 08:00,786.15,25.99,6.6,27.99,9167.0,0.2,2024-01-18
2024-01-18 09:00,965.05,28.61,5.39,21.72,9162.0,0.19,2024-01-18
2024-01-18 10:00,1086.68,30.72,4.62,17.27,9156.0,0.19,2024-01-18
2024-01-18 11:00,1137.9,32.44,4.18,14.22,9148.0,0.19,2024-01-18
2024-01-18 12:00,1121.38,33.73,3.95,12.27,9141.0,0.19,2024-01-18
2024-01-18 13:00,1033.43,34.5,3.97,11.18,9135.0,0.19,2024-01-18
2024-01-18 14:00,878.97,34.76,4.21,10.78,9128.0,0.19,2024-01-18
2024-01-18 15:00,673.28,34.46,4.54,10.9,9124.0,0.2,2024-01-18
2024-01-18 16:00,434.33,33.65,4.92,11.32,9123.0,0.21,2024-01-18
2024-01-18 17:00,189.5,32.05,4.82,12.63,9127.0,0.25,2024-01-18
2024-01-18 18:00,14.43,27.79,3.46,17.75,9132.0,0.3,2024-01-18
2024-01-18 19:00,0.0,26.35,4.15,19.62,9136.0,-999.0,2024-01-18
2024-01-18 20:00,0.0,25.55,4.78,21.25,9142.0,-999.0,2024-01-18
2024-01-18 21:00,0.0,24.69,5.0,23.32,9146.0,-999.0,2024-01-18
