time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-11-06 22:00,0.0,19.16,4.29,16.48,9156.0,-999.0,2024-11-07
2024-11-06 23:00,0.0,18.39,4.34,17.71,9156.0,-999.0,2024-11-07
2024-11-07 00:00,0.0,17.67,4.41,18.89,9154.0,-999.0,2024-11-07
2024-11-07 01:00,0.0,16.86,4.45,20.11,9152.0,-999.0,2024-11-07
2024-11-07 02:00,0.0,16.1,4.58,21.35,9152.0,-999.0,2024-11-07
2024-11-07 03:00,0.0,15.45,4.74,22.51,9155.0,-999.0,2024-11-07
2024-11-07 04:00,4.43,14.85,5.01,23.76,9161.0,0.32,2024-11-07
2024-11-07 05:00,134.6,15.41,6.17,23.61,9169.0,0.28,2024-11-07
2024-11-07 06:00,366.67,18.09,6.42,20.63,9175.0,0.25,2024-11-07
2024-11-07 07:00,607.95,22.99,7.06,15.52,9178.0,0.23,2024-11-07
2024-11-07 08:00,815.55,27.41,6.49,10.84,9177.0,0.22,2024-11-07
2024-11-07 09:00,954.65,30.41,4.76,8.7,9173.0,0.22,2024-11-07
2024-11-07 10:00,1005.42,32.97,3.08,7.43,9164.0,0.23,2024-11-07
2024-11-07 11:00,1060.4,35.01,1.85,6.76,9153.0,0.23,2024-11-07
2024-11-07 12:00,981.95,36.4,1.6,6.49,9141.0,0.22,2024-11-07
2024-11-07 13:00,865.3,37.19,1.84,6.47,9132.0,0.22,2024-11-07
2024-11-07 14:00,491.73,37.42,1.95,6.68,9124.0,0.23,2024-11-07
2024-11-07 15:00,225.77,37.12,1.99,7.13,9118.0,0.22,2024-11-07
2024-11-07 16:00,119.35,36.27,2.11,7.8,9117.0,0.22,2024-11-07
2024-11-07 17:00,27.8,33.5,1.95,9.58,9118.0,0.24,2024-11-07
2024-11-07 18:00,0.0,29.1,3.18,11.73,9122.0,-999.0,2024-11-07
2024-11-07 19:00,0.0,27.79,3.68,12.42,9128.0,-999.0,2024-11-07
2024-11-07 20:00,0.0,26.86,3.96,13.17,9133.0,-999.0,2024-11-07
2024-11-07 21:00,0.0,26.12,4.08,13.98,9136.0,-999.0,2024-11-07
