time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-11-23 22:00,0.0,24.41,3.15,9.17,9147.0,-999.0,2024-11-24
2024-11-23 23:00,0.0,22.96,3.42,9.9,9145.0,-999.0,2024-11-24
2024-11-24 00:00,0.0,21.72,3.54,10.67,9142.0,-999.0,2024-11-24
2024-11-24 01:00,0.0,20.75,3.53,11.26,9140.0,-999.0,2024-11-24
2024-11-24 02:00,0.0,20.04,3.48,11.64,9140.0,-999.0,2024-11-24
2024-11-24 03:00,0.0,19.58,3.48,11.79,9141.0,-999.0,2024-11-24
2024-11-24 04:00,9.5,19.29,3.55,11.94,9144.0,0.32,2024-11-24
2024-11-24 05:00,170.1,22.18,3.82,10.0,9149.0,0.27,2024-11-24
2024-11-24 06:00,411.48,26.61,4.98,7.63,9151.0,0.21,2024-11-24
2024-11-24 07:00,647.58,31.73,3.83,6.08,9151.0,0.19,2024-11-24
2024-11-24 08:00,850.42,36.21,3.64,7.05,9148.0,0.19,2024-11-24
2024-11-24 09:00,1005.58,38.36,4.04,7.53,9143.0,0.19,2024-11-24
2024-11-24 10:00,1098.35,39.9,4.37,7.32,9138.0,0.19,2024-11-24
2024-11-24 11:00,1124.5,40.99,4.51,7.17,9131.0,0.19,2024-11-24
2024-11-24 12:00,1079.07,41.67,4.59,7.15,9123.0,0.19,2024-11-24
2024-11-24 13:00,966.0,41.96,4.66,7.16,9115.0,0.2,2024-11-24
2024-11-24 14:00,795.8,41.84,4.72,7.11,9109.0,0.21,2024-11-24
2024-11-24 15:00,580.15,41.28,4.76,7.11,9105.0,0.23,2024-11-24
2024-11-24 16:00,338.7,40.19,4.77,7.28,9103.0,0.25,2024-11-24
2024-11-24 17:00,104.95,38.09,3.74,7.93,9106.0,0.29,2024-11-24
2024-11-24 18:00,0.0,32.81,3.06,10.44,9110.0,-999.0,2024-11-24
2024-11-24 19:00,0.0,30.97,3.21,11.31,9116.0,-999.0,2024-11-24
2024-11-24 20:00,0.0,29.67,3.17,12.01,9120.0,-999.0,2024-11-24
2024-11-24 21:00,0.0,28.39,3.19,13.02,9126.0,-999.0,2024-11-24
