time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-06-11 22:00,0.0,13.99,6.9,33.09,9208.0,-999.0,2024-06-12
2024-06-11 23:00,0.0,13.09,5.82,34.31,9209.0,-999.0,2024-06-12
2024-06-12 00:00,0.0,12.19,4.43,36.1,9211.0,-999.0,2024-06-12
2024-06-12 01:00,0.0,11.2,3.9,38.64,9210.0,-999.0,2024-06-12
2024-06-12 02:00,0.0,10.41,3.76,40.71,9206.0,-999.0,2024-06-12
2024-06-12 03:00,0.0,9.82,3.73,42.22,9203.0,-999.0,2024-06-12
2024-06-12 04:00,0.0,9.54,4.07,43.15,9205.0,-999.0,2024-06-12
2024-06-12 05:00,0.0,9.08,4.11,45.18,9212.0,-999.0,2024-06-12
2024-06-12 06:00,11.6,8.25,3.52,48.51,9218.0,0.28,2024-06-12
2024-06-12 07:00,145.98,10.08,4.19,43.02,9225.0,0.24,2024-06-12
2024-06-12 08:00,321.33,12.92,3.57,35.86,9228.0,0.18,2024-06-12
2024-06-12 09:00,470.67,16.18,3.08,30.25,9229.0,0.18,2024-06-12
2024-06-12 10:00,570.0,19.0,2.63,26.19,9227.0,0.18,2024-06-12
2024-06-12 11:00,625.75,20.86,2.49,23.8,9221.0,0.19,2024-06-12
2024-06-12 12:00,598.72,22.12,2.67,22.35,9213.0,0.19,2024-06-12
2024-06-12 13:00,509.15,22.71,2.86,21.6,9208.0,0.2,2024-06-12
2024-06-12 14:00,366.25,22.62,2.87,21.82,9207.0,0.2,2024-06-12
2024-06-12 15:00,186.57,21.67,2.27,23.64,9209.0,0.24,2024-06-12
2024-06-12 16:00,23.12,18.3,1.72,29.63,9214.0,0.28,2024-06-12
2024-06-12 17:00,0.0,16.53,1.96,32.93,9220.0,-999.0,2024-06-12
2024-06-12 18:00,0.0,15.02,2.34,37.32,9225.0,-999.0,2024-06-12
2024-06-12 19:00,0.0,13.47,2.75,41.95,9228.0,-999.0,2024-06-12
2024-06-12 20:00,0.0,12.23,3.1,45.1,9231.0,-999.0,2024-06-12
2024-06-12 21:00,0.0,11.39,3.33,46.7,9233.0,-999.0,2024-06-12
