time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-01-11 22:00,0.0,23.06,3.98,26.31,9115.0,-999.0,2024-01-12
2024-01-11 23:00,0.0,21.67,4.3,32.51,9116.0,-999.0,2024-01-12
2024-01-12 00:00,0.0,20.08,4.01,40.61,9117.0,-999.0,2024-01-12
2024-01-12 01:00,0.0,18.72,3.44,47.76,9116.0,-999.0,2024-01-12
2024-01-12 02:00,0.0,17.62,2.79,52.56,9118.0,-999.0,2024-01-12
2024-01-12 03:00,0.0,16.76,2.29,55.38,9123.0,-999.0,2024-01-12
2024-01-12 04:00,0.0,16.15,2.1,56.98,9130.0,-999.0,2024-01-12
2024-01-12 05:00,96.55,17.75,2.94,51.09,9136.0,0.27,2024-01-12
2024-01-12 06:00,313.9,21.01,2.68,40.44,9141.0,0.22,2024-01-12
2024-01-12 07:00,549.72,25.97,1.8,26.51,9142.0,0.2,2024-01-12
2024-01-12 08:00,767.75,30.65,0.57,17.08,9139.0,0.19,2024-01-12
2024-01-12 09:00,944.6,33.73,2.39,13.96,9135.0,0.19,2024-01-12
2024-01-12 10:00,1065.22,35.42,3.34,12.88,9130.0,0.19,2024-01-12
2024-01-12 11:00,1127.9,36.64,3.94,11.99,9125.0,0.2,2024-01-12
2024-01-12 12:00,1112.28,37.44,4.31,11.31,9120.0,0.18,2024-01-12
2024-01-12 13:00,1015.88,37.8,4.48,10.93,9115.0,0.2,2024-01-12
2024-01-12 14:00,863.58,37.72,4.49,10.78,9110.0,0.2,2024-01-12
2024-01-12 15:00,665.0,37.15,4.47,10.81,9107.0,0.2,2024-01-12
2024-01-12 16:00,428.77,36.09,4.59,11.14,9106.0,0.22,2024-01-12
2024-01-12 17:00,187.45,34.24,4.38,12.31,9110.0,0.25,2024-01-12
2024-01-12 18:00,14.6,29.63,3.33,17.89,9115.0,0.29,2024-01-12
2024-01-12 19:00,0.0,27.78,3.65,19.42,9122.0,-999.0,2024-01-12
2024-01-12 20:00,0.0,26.52,3.57,20.58,9127.0,-999.0,2024-01-12
2024-01-12 21:00,0.0,25.37,3.51,21.91,9132.0,-999.0,2024-01-12
