time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-11-02 22:00,0.0,24.16,4.14,16.03,9127.0,-999.0,2024-11-03
2024-11-02 23:00,0.0,22.4,3.61,18.31,9127.0,-999.0,2024-11-03
2024-11-03 00:00,0.0,20.79,3.15,21.1,9125.0,-999.0,2024-11-03
2024-11-03 01:00,0.0,19.53,2.75,23.77,9124.0,-999.0,2024-11-03
2024-11-03 02:00,0.0,18.54,2.5,25.84,9126.0,-999.0,2024-11-03
2024-11-03 03:00,0.0,17.8,2.32,27.22,9130.0,-999.0,2024-11-03
2024-11-03 04:00,0.0,17.64,1.89,27.59,9136.0,-999.0,2024-11-03
2024-11-03 05:00,121.25,18.81,1.33,25.85,9142.0,0.28,2024-11-03
2024-11-03 06:00,334.3,21.89,1.3,21.56,9150.0,0.26,2024-11-03
2024-11-03 07:00,561.08,25.91,2.11,16.46,9154.0,0.24,2024-11-03
2024-11-03 08:00,673.45,29.06,3.25,13.25,9155.0,0.24,2024-11-03
2024-11-03 09:00,858.3,31.82,4.32,11.53,9153.0,0.24,2024-11-03
2024-11-03 10:00,999.45,34.25,5.58,11.09,9148.0,0.23,2024-11-03
2024-11-03 11:00,1039.5,35.84,6.7,10.34,9141.0,0.24,2024-11-03
2024-11-03 12:00,993.58,36.72,7.25,9.33,9135.0,0.23,2024-11-03
2024-11-03 13:00,900.65,36.99,7.55,8.09,9129.0,0.23,2024-11-03
2024-11-03 14:00,731.62,36.75,7.46,6.92,9125.0,0.22,2024-11-03
2024-11-03 15:00,517.1,36.05,7.0,6.19,9124.0,0.26,2024-11-03
2024-11-03 16:00,262.92,34.88,6.52,5.97,9124.0,0.27,2024-11-03
2024-11-03 17:00,45.75,32.23,5.13,6.59,9126.0,0.3,2024-11-03
2024-11-03 18:00,0.0,27.56,4.45,8.27,9130.0,-999.0,2024-11-03
2024-11-03 19:00,0.0,26.28,5.46,8.54,9135.0,-999.0,2024-11-03
2024-11-03 20:00,0.0,25.04,6.06,9.61,9140.0,-999.0,2024-11-03
2024-11-03 21:00,0.0,23.53,6.45,12.79,9144.0,-999.0,2024-11-03
