time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-01-02 22:00,0.0,28.22,1.32,29.85,9153.0,-999.0,2024-01-03
2024-01-02 23:00,0.0,28.29,0.52,29.99,9150.0,-999.0,2024-01-03
2024-01-03 00:00,0.0,27.44,1.41,31.11,9139.0,-999.0,2024-01-03
2024-01-03 01:00,0.0,26.96,1.0,31.29,9135.0,-999.0,2024-01-03
2024-01-03 02:00,0.0,26.41,0.76,32.3,9141.0,-999.0,2024-01-03
2024-01-03 03:00,0.0,24.93,2.18,36.81,9147.0,-999.0,2024-01-03
2024-01-03 04:00,0.0,24.05,2.82,41.45,9153.0,-999.0,2024-01-03
2024-01-03 05:00,102.5,24.74,3.68,43.16,9158.0,0.25,2024-01-03
2024-01-03 06:00,304.0,27.01,4.14,38.51,9160.0,0.22,2024-01-03
2024-01-03 07:00,546.33,30.12,3.42,30.85,9158.0,0.21,2024-01-03
2024-01-03 08:00,749.88,33.01,1.83,24.21,9153.0,0.2,2024-01-03
2024-01-03 09:00,920.28,35.21,1.74,20.0,9147.0,0.2,2024-01-03
2024-01-03 10:00,1034.28,36.78,2.02,17.68,9140.0,0.2,2024-01-03
2024-01-03 11:00,1093.05,37.96,2.37,16.28,9133.0,0.2,2024-01-03
2024-01-03 12:00,1057.7,38.7,2.84,15.48,9127.0,0.2,2024-01-03
2024-01-03 13:00,843.62,39.07,3.27,15.06,9120.0,0.21,2024-01-03
2024-01-03 14:00,641.08,39.01,3.65,15.02,9113.0,0.21,2024-01-03
2024-01-03 15:00,464.35,38.23,3.98,15.61,9109.0,0.2,2024-01-03
2024-01-03 16:00,281.48,37.11,4.32,16.78,9111.0,0.21,2024-01-03
2024-01-03 17:00,107.05,35.48,4.34,18.93,9117.0,0.23,2024-01-03
2024-01-03 18:00,7.4,33.03,2.72,22.95,9124.0,0.24,2024-01-03
2024-01-03 19:00,0.0,31.51,2.48,25.97,9132.0,-999.0,2024-01-03
2024-01-03 20:00,0.0,30.3,2.82,28.9,9141.0,-999.0,2024-01-03
2024-01-03 21:00,0.0,29.14,3.32,32.34,9145.0,-999.0,2024-01-03
