time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-04-27 22:00,0.0,22.56,7.9,49.44,9170.0,-999.0,2024-04-28
2024-04-27 23:00,0.0,22.18,8.17,51.71,9174.0,-999.0,2024-04-28
2024-04-28 00:00,0.0,21.56,7.89,53.71,9175.0,-999.0,2024-04-28
2024-04-28 01:00,0.0,20.92,7.47,55.39,9175.0,-999.0,2024-04-28
2024-04-28 02:00,0.0,20.27,6.73,56.86,9176.0,-999.0,2024-04-28
2024-04-28 03:00,0.0,19.72,5.96,57.96,9179.0,-999.0,2024-04-28
2024-04-28 04:00,0.0,19.63,6.04,57.68,9184.0,-999.0,2024-04-28
2024-04-28 05:00,0.0,19.55,6.04,58.21,9192.0,-999.0,2024-04-28
2024-04-28 06:00,36.7,19.76,6.36,57.76,9200.0,0.22,2024-04-28
2024-04-28 07:00,152.45,21.31,7.98,52.57,9203.0,0.15,2024-04-28
2024-04-28 08:00,285.77,23.87,10.65,44.91,9204.0,0.18,2024-04-28
2024-04-28 09:00,399.9,26.31,11.37,38.35,9200.0,0.18,2024-04-28
2024-04-28 10:00,511.48,28.53,11.29,32.45,9193.0,0.19,2024-04-28
2024-04-28 11:00,508.3,30.04,11.08,28.61,9182.0,0.2,2024-04-28
2024-04-28 12:00,369.65,30.84,10.99,26.74,9171.0,0.2,2024-04-28
2024-04-28 13:00,406.5,30.94,10.82,26.37,9163.0,0.19,2024-04-28
2024-04-28 14:00,321.98,30.54,10.39,26.86,9158.0,0.19,2024-04-28
2024-04-28 15:00,173.62,29.67,9.72,28.13,9157.0,0.19,2024-04-28
2024-04-28 16:00,42.83,28.01,8.34,31.27,9157.0,0.23,2024-04-28
2024-04-28 17:00,0.0,25.63,7.54,37.61,9158.0,-999.0,2024-04-28
2024-04-28 18:00,0.0,24.3,8.08,43.12,9160.0,-999.0,2024-04-28
2024-04-28 19:00,0.0,23.25,8.02,47.68,9162.0,-999.0,2024-04-28
2024-04-28 20:00,0.0,22.38,7.53,50.76,9164.0,-999.0,2024-04-28
2024-04-28 21:00,0.0,21.06,6.39,55.84,9165.0,-999.0,2024-04-28
