time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-10-26 22:00,0.0,18.12,10.34,39.0,9074.0,-999.0,2024-10-27
2024-10-26 23:00,0.0,16.22,10.03,42.97,9076.0,-999.0,2024-10-27
2024-10-27 00:00,0.0,14.54,9.45,50.84,9076.0,-999.0,2024-10-27
2024-10-27 01:00,0.0,13.38,9.42,58.32,9078.0,-999.0,2024-10-27
2024-10-27 02:00,0.0,12.35,9.39,62.23,9084.0,-999.0,2024-10-27
2024-10-27 03:00,0.0,11.16,8.4,66.06,9091.0,-999.0,2024-10-27
2024-10-27 04:00,0.0,10.19,6.98,69.7,9097.0,-999.0,2024-10-27
2024-10-27 05:00,79.82,10.11,6.53,70.22,9100.0,0.28,2024-10-27
2024-10-27 06:00,246.68,11.37,7.53,66.53,9104.0,0.25,2024-10-27
2024-10-27 07:00,442.25,13.15,9.35,58.14,9106.0,0.22,2024-10-27
2024-10-27 08:00,547.03,14.99,10.5,47.67,9107.0,0.22,2024-10-27
2024-10-27 09:00,617.5,16.73,10.88,38.22,9105.0,0.22,2024-10-27
2024-10-27 10:00,698.2,17.95,10.71,31.62,9102.0,0.23,2024-10-27
2024-10-27 11:00,658.72,18.77,10.48,28.48,9098.0,0.23,2024-10-27
2024-10-27 12:00,664.22,19.57,10.38,27.14,9094.0,0.17,2024-10-27
2024-10-27 13:00,607.38,19.93,10.31,27.4,9089.0,0.15,2024-10-27
2024-10-27 14:00,444.75,19.98,10.38,27.0,9086.0,0.12,2024-10-27
2024-10-27 15:00,262.73,19.3,10.44,27.46,9088.0,0.08,2024-10-27
2024-10-27 16:00,130.12,17.84,10.21,28.9,9095.0,0.24,2024-10-27
2024-10-27 17:00,21.15,15.82,9.32,30.94,9104.0,0.26,2024-10-27
2024-10-27 18:00,0.0,14.0,7.68,32.73,9113.0,-999.0,2024-10-27
2024-10-27 19:00,0.0,12.96,6.58,33.68,9120.0,-999.0,2024-10-27
2024-10-27 20:00,0.0,12.0,5.75,35.38,9125.0,-999.0,2024-10-27
2024-10-27 21:00,0.0,11.06,5.42,37.88,9127.0,-999.0,2024-10-27
