time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-08-15 22:00,0.0,12.05,4.84,15.65,9207.0,-999.0,2024-08-16
2024-08-15 23:00,0.0,11.65,4.93,15.96,9203.0,-999.0,2024-08-16
2024-08-16 00:00,0.0,11.08,4.88,16.35,9200.0,-999.0,2024-08-16
2024-08-16 01:00,0.0,10.42,4.76,16.84,9197.0,-999.0,2024-08-16
2024-08-16 02:00,0.0,9.79,4.72,17.32,9194.0,-999.0,2024-08-16
2024-08-16 03:00,0.0,9.21,4.79,17.88,9193.0,-999.0,2024-08-16
2024-08-16 04:00,0.0,8.59,4.95,18.78,9197.0,-999.0,2024-08-16
2024-08-16 05:00,0.0,7.94,5.14,19.92,9203.0,-999.0,2024-08-16
2024-08-16 06:00,52.1,8.54,5.95,19.4,9209.0,0.32,2024-08-16
2024-08-16 07:00,264.38,11.54,6.68,15.99,9214.0,0.27,2024-08-16
2024-08-16 08:00,473.7,15.79,6.2,11.8,9217.0,0.24,2024-08-16
2024-08-16 09:00,643.5,20.49,7.37,7.8,9216.0,0.24,2024-08-16
2024-08-16 10:00,754.78,24.24,7.87,5.33,9211.0,0.22,2024-08-16
2024-08-16 11:00,800.58,27.29,8.61,3.67,9202.0,0.22,2024-08-16
2024-08-16 12:00,775.58,29.03,8.71,2.94,9193.0,0.21,2024-08-16
2024-08-16 13:00,681.7,29.62,8.3,2.77,9185.0,0.22,2024-08-16
2024-08-16 14:00,522.2,29.49,7.71,2.79,9179.0,0.22,2024-08-16
2024-08-16 15:00,317.65,28.46,6.43,3.04,9177.0,0.24,2024-08-16
2024-08-16 16:00,103.1,22.84,3.83,5.77,9178.0,0.29,2024-08-16
2024-08-16 17:00,0.0,17.96,4.39,7.38,9179.0,-999.0,2024-08-16
2024-08-16 18:00,0.0,16.72,4.66,7.51,9181.0,-999.0,2024-08-16
2024-08-16 19:00,0.0,15.89,4.87,7.6,9183.0,-999.0,2024-08-16
2024-08-16 20:00,0.0,15.21,5.07,7.85,9184.0,-999.0,2024-08-16
2024-08-16 21:00,0.0,14.59,5.26,8.17,9182.0,-999.0,2024-08-16
