time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-08-21 22:00,0.0,10.34,5.28,66.43,9237.0,-999.0,2024-08-22
2024-08-21 23:00,0.0,9.44,4.83,69.05,9235.0,-999.0,2024-08-22
2024-08-22 00:00,0.0,8.59,4.54,71.13,9232.0,-999.0,2024-08-22
2024-08-22 01:00,0.0,7.84,4.59,72.86,9227.0,-999.0,2024-08-22
2024-08-22 02:00,0.0,7.21,4.91,74.16,9223.0,-999.0,2024-08-22
2024-08-22 03:00,0.0,6.68,5.2,74.96,9225.0,-999.0,2024-08-22
2024-08-22 04:00,0.0,6.33,5.53,74.51,9228.0,-999.0,2024-08-22
2024-08-22 05:00,0.0,6.07,5.98,74.01,9232.0,-999.0,2024-08-22
2024-08-22 06:00,64.25,6.48,6.69,71.06,9236.0,0.31,2024-08-22
2024-08-22 07:00,280.05,9.16,7.9,58.44,9239.0,0.25,2024-08-22
2024-08-22 08:00,490.95,13.14,7.55,43.02,9240.0,0.25,2024-08-22
2024-08-22 09:00,661.4,17.17,6.27,30.46,9236.0,0.23,2024-08-22
2024-08-22 10:00,773.75,20.69,4.86,21.41,9228.0,0.22,2024-08-22
2024-08-22 11:00,824.92,23.54,3.44,15.49,9219.0,0.22,2024-08-22
2024-08-22 12:00,799.0,25.74,2.05,11.2,9209.0,0.22,2024-08-22
2024-08-22 13:00,703.7,27.35,1.52,8.35,9199.0,0.22,2024-08-22
2024-08-22 14:00,533.78,27.79,1.89,7.43,9193.0,0.23,2024-08-22
2024-08-22 15:00,314.6,27.21,2.18,7.64,9191.0,0.25,2024-08-22
2024-08-22 16:00,101.12,24.24,1.59,10.57,9190.0,0.28,2024-08-22
2024-08-22 17:00,0.0,22.1,1.45,11.42,9191.0,-999.0,2024-08-22
2024-08-22 18:00,0.0,21.26,1.33,12.32,9195.0,-999.0,2024-08-22
2024-08-22 19:00,0.0,20.32,1.39,13.37,9199.0,-999.0,2024-08-22
2024-08-22 20:00,0.0,19.2,1.7,14.6,9202.0,-999.0,2024-08-22
2024-08-22 21:00,0.0,17.63,2.23,16.48,9201.0,-999.0,2024-08-22
