time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-09-06 22:00,0.0,12.82,3.45,30.66,9185.0,-999.0,2024-09-07
2024-09-06 23:00,0.0,12.11,3.49,31.18,9183.0,-999.0,2024-09-07
2024-09-07 00:00,0.0,11.35,3.46,32.01,9180.0,-999.0,2024-09-07
2024-09-07 01:00,0.0,10.59,3.39,32.97,9177.0,-999.0,2024-09-07
2024-09-07 02:00,0.0,9.88,3.32,33.84,9175.0,-999.0,2024-09-07
2024-09-07 03:00,0.0,9.29,3.24,34.83,9175.0,-999.0,2024-09-07
2024-09-07 04:00,0.0,8.82,3.21,35.84,9178.0,-999.0,2024-09-07
2024-09-07 05:00,0.0,8.45,3.2,37.17,9184.0,-999.0,2024-09-07
2024-09-07 06:00,132.65,10.99,3.52,32.03,9189.0,0.29,2024-09-07
2024-09-07 07:00,352.5,14.59,3.88,25.93,9193.0,0.23,2024-09-07
2024-09-07 08:00,565.08,19.67,3.11,17.96,9195.0,0.22,2024-09-07
2024-09-07 09:00,733.7,22.91,1.78,14.93,9193.0,0.21,2024-09-07
2024-09-07 10:00,842.53,25.18,0.3,13.02,9186.0,0.21,2024-09-07
2024-09-07 11:00,877.42,27.75,2.35,10.78,9176.0,0.21,2024-09-07
2024-09-07 12:00,844.58,29.13,3.59,9.65,9165.0,0.21,2024-09-07
2024-09-07 13:00,743.6,29.81,4.69,9.06,9155.0,0.21,2024-09-07
2024-09-07 14:00,577.83,29.76,5.58,8.98,9149.0,0.22,2024-09-07
2024-09-07 15:00,366.9,28.84,6.18,9.39,9148.0,0.23,2024-09-07
2024-09-07 16:00,140.02,26.59,5.46,10.75,9151.0,0.28,2024-09-07
2024-09-07 17:00,4.68,21.02,3.82,15.22,9157.0,0.32,2024-09-07
2024-09-07 18:00,0.0,18.73,3.7,17.55,9162.0,-999.0,2024-09-07
2024-09-07 19:00,0.0,17.29,3.57,19.3,9166.0,-999.0,2024-09-07
2024-09-07 20:00,0.0,16.16,3.59,20.9,9168.0,-999.0,2024-09-07
2024-09-07 21:00,0.0,15.11,3.67,22.19,9169.0,-999.0,2024-09-07
