time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-08-04 22:00,0.0,8.15,6.27,73.58,9218.0,-999.0,2024-08-05
2024-08-04 23:00,0.0,6.96,5.99,76.02,9222.0,-999.0,2024-08-05
2024-08-05 00:00,0.0,5.41,4.18,83.81,9224.0,-999.0,2024-08-05
2024-08-05 01:00,0.0,4.05,2.94,92.15,9222.0,-999.0,2024-08-05
2024-08-05 02:00,0.0,3.33,2.86,96.74,9220.0,-999.0,2024-08-05
2024-08-05 03:00,0.0,3.21,3.51,96.43,9221.0,-999.0,2024-08-05
2024-08-05 04:00,0.0,3.25,4.38,94.12,9227.0,-999.0,2024-08-05
2024-08-05 05:00,0.0,3.15,4.15,92.74,9234.0,-999.0,2024-08-05
2024-08-05 06:00,30.3,3.19,3.69,90.62,9242.0,0.32,2024-08-05
2024-08-05 07:00,227.52,3.95,3.5,83.25,9252.0,0.27,2024-08-05
2024-08-05 08:00,432.15,5.56,2.68,70.03,9258.0,0.25,2024-08-05
2024-08-05 09:00,599.47,7.93,1.91,53.79,9255.0,0.24,2024-08-05
2024-08-05 10:00,711.95,9.97,1.47,43.09,9248.0,0.23,2024-08-05
2024-08-05 11:00,755.7,11.7,0.7,36.11,9240.0,0.22,2024-08-05
2024-08-05 12:00,730.55,13.15,0.57,30.55,9232.0,0.22,2024-08-05
2024-08-05 13:00,641.28,14.19,1.15,26.8,9226.0,0.22,2024-08-05
2024-08-05 14:00,486.0,14.54,1.64,25.03,9222.0,0.23,2024-08-05
2024-08-05 15:00,288.08,14.16,1.89,24.64,9220.0,0.25,2024-08-05
2024-08-05 16:00,79.85,12.24,1.48,27.52,9221.0,0.29,2024-08-05
2024-08-05 17:00,0.0,10.27,1.42,30.42,9221.0,-999.0,2024-08-05
2024-08-05 18:00,0.0,9.78,1.29,31.19,9223.0,-999.0,2024-08-05
2024-08-05 19:00,0.0,9.39,1.11,31.9,9225.0,-999.0,2024-08-05
2024-08-05 20:00,0.0,8.87,0.97,32.92,9228.0,-999.0,2024-08-05
2024-08-05 21:00,0.0,8.21,1.05,34.3,9230.0,-999.0,2024-08-05
