time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-12-06 22:00,0.0,23.26,5.69,29.22,9154.0,-999.0,2024-12-07
2024-12-06 23:00,0.0,22.19,5.92,29.59,9153.0,-999.0,2024-12-07
2024-12-07 00:00,0.0,20.92,4.92,30.85,9149.0,-999.0,2024-12-07
2024-12-07 01:00,0.0,19.72,3.77,33.09,9145.0,-999.0,2024-12-07
2024-12-07 02:00,0.0,18.83,3.27,35.64,9144.0,-999.0,2024-12-07
2024-12-07 03:00,0.0,18.1,3.0,38.29,9144.0,-999.0,2024-12-07
2024-12-07 04:00,8.45,17.45,2.77,40.72,9148.0,0.31,2024-12-07
2024-12-07 05:00,153.95,19.51,3.49,36.13,9154.0,0.27,2024-12-07
2024-12-07 06:00,389.73,23.11,3.58,28.83,9159.0,0.23,2024-12-07
2024-12-07 07:00,627.45,27.58,1.83,22.19,9162.0,0.22,2024-12-07
2024-12-07 08:00,837.05,30.32,1.08,18.84,9163.0,0.21,2024-12-07
2024-12-07 09:00,998.9,32.5,2.1,15.54,9162.0,0.21,2024-12-07
2024-12-07 10:00,1099.97,34.25,3.09,13.27,9158.0,0.21,2024-12-07
2024-12-07 11:00,1136.97,35.57,3.9,11.82,9153.0,0.21,2024-12-07
2024-12-07 12:00,1098.35,36.52,4.49,10.83,9146.0,0.21,2024-12-07
2024-12-07 13:00,992.97,36.97,4.96,10.33,9141.0,0.21,2024-12-07
2024-12-07 14:00,811.25,36.85,5.29,10.32,9137.0,0.21,2024-12-07
2024-12-07 15:00,584.28,36.17,5.42,10.74,9135.0,0.22,2024-12-07
2024-12-07 16:00,337.23,35.03,5.4,11.48,9135.0,0.24,2024-12-07
2024-12-07 17:00,118.78,33.39,4.89,12.67,9138.0,0.27,2024-12-07
2024-12-07 18:00,0.0,29.46,2.89,16.02,9144.0,-999.0,2024-12-07
2024-12-07 19:00,0.0,27.41,2.89,18.18,9149.0,-999.0,2024-12-07
2024-12-07 20:00,0.0,26.32,2.85,19.35,9153.0,-999.0,2024-12-07
2024-12-07 21:00,0.0,25.34,2.89,20.33,9154.0,-999.0,2024-12-07
