time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-11-16 22:00,0.0,24.13,6.32,12.27,9126.0,-999.0,2024-11-17
2024-11-16 23:00,0.0,22.79,5.89,17.94,9126.0,-999.0,2024-11-17
2024-11-17 00:00,0.0,21.08,4.68,21.89,9124.0,-999.0,2024-11-17
2024-11-17 01:00,0.0,19.75,4.13,24.08,9123.0,-999.0,2024-11-17
2024-11-17 02:00,0.0,18.74,3.83,25.78,9124.0,-999.0,2024-11-17
2024-11-17 03:00,0.0,17.62,3.27,28.24,9126.0,-999.0,2024-11-17
2024-11-17 04:00,7.45,16.76,2.98,31.52,9129.0,0.32,2024-11-17
2024-11-17 05:00,160.15,18.55,3.53,30.69,9133.0,0.28,2024-11-17
2024-11-17 06:00,406.17,21.84,3.29,27.11,9136.0,0.22,2024-11-17
2024-11-17 07:00,645.25,26.62,2.53,22.66,9137.0,0.21,2024-11-17
2024-11-17 08:00,858.5,32.23,1.44,12.34,9135.0,0.21,2024-11-17
2024-11-17 09:00,1017.42,36.03,1.86,6.27,9131.0,0.21,2024-11-17
2024-11-17 10:00,1111.0,37.91,3.13,5.22,9125.0,0.21,2024-11-17
2024-11-17 11:00,1136.03,39.22,4.13,4.75,9118.0,0.21,2024-11-17
2024-11-17 12:00,1085.6,40.05,4.75,4.54,9110.0,0.21,2024-11-17
2024-11-17 13:00,965.33,40.38,5.11,4.52,9103.0,0.21,2024-11-17
2024-11-17 14:00,787.08,40.21,5.3,4.67,9097.0,0.21,2024-11-17
2024-11-17 15:00,564.03,39.54,5.27,4.94,9094.0,0.22,2024-11-17
2024-11-17 16:00,316.35,38.39,5.04,5.35,9095.0,0.24,2024-11-17
2024-11-17 17:00,81.6,35.84,3.5,6.39,9098.0,0.29,2024-11-17
2024-11-17 18:00,0.0,30.78,2.94,8.92,9103.0,-999.0,2024-11-17
2024-11-17 19:00,0.0,29.37,2.79,9.6,9106.0,-999.0,2024-11-17
2024-11-17 20:00,0.0,28.28,2.72,10.23,9108.0,-999.0,2024-11-17
2024-11-17 21:00,0.0,26.87,2.96,11.15,9110.0,-999.0,2024-11-17
