time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-10-23 22:00,0.0,20.17,3.45,18.85,9164.0,-999.0,2024-10-24
2024-10-23 23:00,0.0,19.28,3.48,19.78,9161.0,-999.0,2024-10-24
2024-10-24 00:00,0.0,18.39,3.54,20.76,9157.0,-999.0,2024-10-24
2024-10-24 01:00,0.0,17.52,3.61,21.85,9154.0,-999.0,2024-10-24
2024-10-24 02:00,0.0,16.71,3.62,23.08,9153.0,-999.0,2024-10-24
2024-10-24 03:00,0.0,15.93,3.58,24.58,9154.0,-999.0,2024-10-24
2024-10-24 04:00,0.0,15.24,3.46,25.96,9160.0,-999.0,2024-10-24
2024-10-24 05:00,118.7,15.85,3.09,25.31,9167.0,0.3,2024-10-24
2024-10-24 06:00,364.1,20.2,3.43,19.45,9174.0,0.25,2024-10-24
2024-10-24 07:00,607.83,24.25,1.41,15.16,9179.0,0.23,2024-10-24
2024-10-24 08:00,818.53,28.98,0.89,10.63,9179.0,0.22,2024-10-24
2024-10-24 09:00,978.05,31.5,1.86,8.53,9177.0,0.21,2024-10-24
2024-10-24 10:00,1073.18,33.16,2.56,7.39,9171.0,0.21,2024-10-24
2024-10-24 11:00,1097.62,34.45,3.1,6.65,9163.0,0.21,2024-10-24
2024-10-24 12:00,1046.47,35.26,3.55,6.2,9155.0,0.21,2024-10-24
2024-10-24 13:00,925.38,35.62,4.01,5.9,9147.0,0.21,2024-10-24
2024-10-24 14:00,740.05,35.47,4.35,5.79,9140.0,0.22,2024-10-24
2024-10-24 15:00,509.45,34.83,4.57,5.84,9138.0,0.23,2024-10-24
2024-10-24 16:00,256.9,33.65,4.69,6.13,9138.0,0.26,2024-10-24
2024-10-24 17:00,37.33,30.05,3.14,8.13,9142.0,0.31,2024-10-24
2024-10-24 18:00,0.0,25.61,3.3,10.86,9147.0,-999.0,2024-10-24
2024-10-24 19:00,0.0,24.31,3.39,11.69,9151.0,-999.0,2024-10-24
2024-10-24 20:00,0.0,23.12,3.62,12.61,9154.0,-999.0,2024-10-24
2024-10-24 21:00,0.0,22.06,4.06,13.73,9156.0,-999.0,2024-10-24
