time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-07-18 22:00,0.0,6.52,3.18,48.31,9209.0,-999.0,2024-07-19
2024-07-18 23:00,0.0,5.85,3.28,52.33,9206.0,-999.0,2024-07-19
2024-07-19 00:00,0.0,5.21,3.31,57.36,9202.0,-999.0,2024-07-19
2024-07-19 01:00,0.0,4.62,3.28,62.17,9198.0,-999.0,2024-07-19
2024-07-19 02:00,0.0,4.1,3.25,65.89,9195.0,-999.0,2024-07-19
2024-07-19 03:00,0.0,3.65,3.2,68.37,9193.0,-999.0,2024-07-19
2024-07-19 04:00,0.0,3.22,3.12,69.74,9196.0,-999.0,2024-07-19
2024-07-19 05:00,0.0,2.79,3.02,70.95,9201.0,-999.0,2024-07-19
2024-07-19 06:00,15.57,2.93,2.79,69.12,9207.0,0.3,2024-07-19
2024-07-19 07:00,176.48,6.21,3.2,54.5,9212.0,0.26,2024-07-19
2024-07-19 08:00,369.98,9.45,2.2,46.21,9216.0,0.23,2024-07-19
2024-07-19 09:00,529.7,13.49,1.62,37.08,9217.0,0.23,2024-07-19
2024-07-19 10:00,635.95,15.56,1.48,31.84,9213.0,0.22,2024-07-19
2024-07-19 11:00,678.42,16.98,2.46,28.9,9204.0,0.2,2024-07-19
2024-07-19 12:00,657.78,17.73,3.16,27.82,9194.0,0.19,2024-07-19
2024-07-19 13:00,572.75,17.94,3.56,27.79,9187.0,0.2,2024-07-19
2024-07-19 14:00,432.42,17.6,3.78,28.9,9185.0,0.2,2024-07-19
2024-07-19 15:00,246.27,16.61,4.0,31.32,9187.0,0.24,2024-07-19
2024-07-19 16:00,53.05,13.4,2.87,39.59,9193.0,0.28,2024-07-19
2024-07-19 17:00,0.0,10.41,3.01,49.43,9199.0,-999.0,2024-07-19
2024-07-19 18:00,0.0,9.38,3.01,52.99,9203.0,-999.0,2024-07-19
2024-07-19 19:00,0.0,8.47,3.0,55.43,9205.0,-999.0,2024-07-19
2024-07-19 20:00,0.0,7.64,3.04,56.97,9207.0,-999.0,2024-07-19
2024-07-19 21:00,0.0,6.89,3.17,57.76,9208.0,-999.0,2024-07-19
