time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-11-13 22:00,0.0,22.93,4.99,16.4,9168.0,-999.0,2024-11-14
2024-11-13 23:00,0.0,21.67,4.84,15.43,9165.0,-999.0,2024-11-14
2024-11-14 00:00,0.0,20.55,5.34,15.31,9162.0,-999.0,2024-11-14
2024-11-14 01:00,0.0,19.53,6.13,16.96,9162.0,-999.0,2024-11-14
2024-11-14 02:00,0.0,18.61,6.64,20.84,9164.0,-999.0,2024-11-14
2024-11-14 03:00,0.0,17.83,6.65,25.91,9167.0,-999.0,2024-11-14
2024-11-14 04:00,7.28,17.14,6.54,29.03,9171.0,0.32,2024-11-14
2024-11-14 05:00,159.48,17.75,7.06,27.59,9176.0,0.28,2024-11-14
2024-11-14 06:00,400.45,21.23,7.16,21.3,9181.0,0.24,2024-11-14
2024-11-14 07:00,636.05,25.89,7.41,16.22,9181.0,0.22,2024-11-14
2024-11-14 08:00,840.83,30.04,6.94,14.11,9178.0,0.21,2024-11-14
2024-11-14 09:00,995.38,32.62,5.39,13.01,9172.0,0.21,2024-11-14
2024-11-14 10:00,1088.68,34.31,3.77,12.15,9164.0,0.22,2024-11-14
2024-11-14 11:00,1097.6,35.57,2.39,11.47,9153.0,0.21,2024-11-14
2024-11-14 12:00,1053.07,36.39,1.35,10.91,9144.0,0.21,2024-11-14
2024-11-14 13:00,906.7,36.92,1.02,10.47,9135.0,0.21,2024-11-14
2024-11-14 14:00,754.83,37.06,1.65,10.24,9128.0,0.21,2024-11-14
2024-11-14 15:00,541.12,36.69,2.4,10.35,9125.0,0.23,2024-11-14
2024-11-14 16:00,294.83,35.78,3.07,10.78,9125.0,0.25,2024-11-14
2024-11-14 17:00,71.82,33.87,3.11,11.99,9127.0,0.3,2024-11-14
2024-11-14 18:00,0.0,29.32,3.11,15.56,9131.0,-999.0,2024-11-14
2024-11-14 19:00,0.0,27.9,3.69,16.44,9136.0,-999.0,2024-11-14
2024-11-14 20:00,0.0,26.84,4.02,17.13,9141.0,-999.0,2024-11-14
2024-11-14 21:00,0.0,25.73,4.07,17.72,9143.0,-999.0,2024-11-14
